stock_id,warehouse_id,product_id,quantity
ST000931,WH002,P02145,156
ST000932,WH005,P03656,158
ST000933,WH004,P02340,203
ST000934,WH008,P01640,185
ST000935,WH002,P01112,54
ST000936,WH002,P03704,146
ST000937,WH003,P03647,143
ST000938,WH002,P02619,82
ST000939,WH006,P00532,122
ST000940,WH009,P04442,6
ST000941,WH005,P02458,4
ST000942,WH003,P01427,14
ST000943,WH006,P04168,119
ST000944,WH004,P01138,86
ST000945,WH004,P04048,186
ST000946,WH001,P02957,149
ST000947,WH009,P04689,20
ST000948,WH006,P03829,91
ST000949,WH009,P01064,53
ST000950,WH010,P00707,120
ST000951,WH002,P02534,98
ST000952,WH007,P03922,55
ST000953,WH009,P03366,184
ST000954,WH007,P04710,102
ST000955,WH002,P01027,79
ST000956,WH006,P00608,87
ST000957,WH008,P03817,180
ST000958,WH009,P02823,145
ST000959,WH003,P04517,91
ST000960,WH010,P01491,50
ST000961,WH003,P03545,58
ST000962,WH009,P00454,75
ST000963,WH002,P04245,125
ST000964,WH003,P02492,137
ST000965,WH003,P01327,63
ST000966,WH006,P01848,140
ST000967,WH006,P04251,54
ST000968,WH005,P00647,69
ST000969,WH005,P01609,27
ST000970,WH009,P02249,26
ST000971,WH003,P02481,54
ST000972,WH010,P04371,98
ST000973,WH002,P04118,50
ST000974,WH003,P04849,174
ST000975,WH010,P01264,53
ST000976,WH003,P04958,109
ST000977,WH006,P04618,166
ST000978,WH001,P00233,104
ST000979,WH002,P00373,81
ST000980,WH010,P02169,107
ST000981,WH004,P04687,71
ST000982,WH007,P00249,49
ST000983,WH008,P04470,130
ST000984,WH005,P02475,70
ST000985,WH008,P02007,146
ST000986,WH007,P02437,139
ST000987,WH008,P00598,108
ST000988,WH001,P01295,148
ST000989,WH008,P03405,72
ST000990,WH008,P03805,139
ST000991,WH004,P02787,138
ST000992,WH010,P01177,84
ST000993,WH006,P02616,78
ST000994,WH006,P03267,116
ST000995,WH003,P03036,198
ST000996,WH009,P04602,88
ST000997,WH002,P02615,77
ST000998,WH004,P03822,158
ST000999,WH002,P02192,103
ST001000,WH008,P02031,143
ST001001,WH003,P00794,173
ST001002,WH001,P02378,4
ST001003,WH007,P03426,98
ST001004,WH004,P01309,88
ST001005,WH006,P04733,51
ST001006,WH006,P01556,4
ST001007,WH003,P04082,20
ST001008,WH009,P03825,105
ST001009,WH008,P02528,73
ST001010,WH008,P00190,59
ST001011,WH002,P03222,104
ST001012,WH009,P03746,65
ST001013,WH004,P01763,164
ST001014,WH010,P02891,68
ST001015,WH001,P00415,175
ST001016,WH005,P04055,98
ST001017,WH010,P03856,67
ST001018,WH005,P04397,63
ST001019,WH001,P00881,175
ST001020,WH007,P01098,134
ST001021,WH005,P02997,62
ST001022,WH007,P02998,105
ST001023,WH001,P03282,0
ST001024,WH001,P04672,33
ST001025,WH009,P01595,62
ST001026,WH006,P04533,61
ST001027,WH005,P00603,160
ST001028,WH007,P04131,4
ST001029,WH008,P04505,28
ST001030,WH005,P00974,122
ST001031,WH003,P00793,111
ST001032,WH007,P03058,82
ST001033,WH006,P04570,202
ST001034,WH006,P01182,130
ST001035,WH004,P04936,161
ST001036,WH009,P03289,97
ST001037,WH009,P00330,72
ST001038,WH001,P00319,73
ST001039,WH003,P02729,146
ST001040,WH008,P04255,138
ST001041,WH008,P01221,89
ST001042,WH010,P04224,123
ST001043,WH003,P02687,148
ST001044,WH010,P02610,71
ST001045,WH003,P03220,82
ST001046,WH010,P02452,122
ST001047,WH010,P02756,10
ST001048,WH009,P04176,123
ST001049,WH009,P04013,43
ST001050,WH010,P02456,147
ST001051,WH008,P00137,207
ST001052,WH006,P02714,65
ST001053,WH002,P03413,32
ST001054,WH010,P02521,91
ST001055,WH001,P04890,86
ST001056,WH008,P02176,133
ST001057,WH010,P04732,111
ST001058,WH004,P00421,85
ST001059,WH010,P03936,104
ST001060,WH003,P04295,43
ST001061,WH010,P03115,141
ST001062,WH003,P01985,180
ST001063,WH001,P04691,40
ST001064,WH002,P01563,21
ST001065,WH001,P03613,79
ST001066,WH006,P03431,38
ST001067,WH003,P03383,36
ST001068,WH004,P03362,29
ST001069,WH009,P03864,90
ST001070,WH001,P01132,79
ST001071,WH009,P01699,118
ST001072,WH009,P02663,71
ST001073,WH008,P04305,39
ST001074,WH007,P02571,99
ST001075,WH003,P03766,47
ST001076,WH009,P02805,125
ST001077,WH009,P02903,16
ST001078,WH005,P04998,0
ST001079,WH008,P01576,19
ST001080,WH004,P02286,79
ST001081,WH009,P02446,85
ST001082,WH004,P02439,106
ST001083,WH005,P01699,71
ST001084,WH008,P02598,57
ST001085,WH008,P02858,171
ST001086,WH009,P02241,158
ST001087,WH010,P04450,115
ST001088,WH007,P03233,119
ST001089,WH006,P01200,59
ST001090,WH005,P00345,107
ST001091,WH005,P00648,53
ST001092,WH006,P03624,47
ST001093,WH005,P03925,19
ST001094,WH004,P01656,120
ST001095,WH009,P02222,108
ST001096,WH009,P02226,84
ST001097,WH003,P00895,78
ST001098,WH010,P04808,8
ST001099,WH004,P01987,112
ST001100,WH001,P04351,84
ST001101,WH004,P01908,144
ST001102,WH001,P00821,107
ST001103,WH007,P02706,135
ST001104,WH008,P00824,99
ST001105,WH003,P00043,109
ST001106,WH009,P01294,146
ST001107,WH007,P03897,90
ST001108,WH008,P01634,123
ST001109,WH005,P00485,93
ST001110,WH002,P04704,179
ST001111,WH004,P04384,132
ST001112,WH001,P01435,72
ST001113,WH007,P01441,121
ST001114,WH001,P03253,36
ST001115,WH008,P01527,88
ST001116,WH005,P00307,52
ST001117,WH001,P02445,122
ST001118,WH010,P04938,90
ST001119,WH002,P02745,114
ST001120,WH005,P03723,138
ST001121,WH009,P04296,76
ST001122,WH008,P01100,78
ST001123,WH009,P03835,98
ST001124,WH005,P01580,56
ST001125,WH002,P02709,99
ST001126,WH003,P03760,102
ST001127,WH005,P01526,111
ST001128,WH001,P02762,120
ST001129,WH005,P04652,19
ST001130,WH004,P01438,35
ST001131,WH010,P03322,41
ST001132,WH007,P04222,104
ST001133,WH006,P00711,85
ST001134,WH007,P00782,0
ST001135,WH003,P01152,197
ST001136,WH008,P02651,0
ST001137,WH004,P00056,101
ST001138,WH005,P03143,128
ST001139,WH004,P03660,64
ST001140,WH005,P02701,131
ST001141,WH005,P04772,49
ST001142,WH010,P00094,108
ST001143,WH005,P02946,0
ST001144,WH004,P00509,158
ST001145,WH002,P03813,100
ST001146,WH005,P01309,20
ST001147,WH007,P04117,131
ST001148,WH005,P00962,181
ST001149,WH005,P03011,53
ST001150,WH010,P01810,89
ST001151,WH004,P01095,74
ST001152,WH008,P01255,61
ST001153,WH008,P04963,56
ST001154,WH006,P03407,67
ST001155,WH009,P03858,70
ST001156,WH009,P01790,82
ST001157,WH004,P04881,78
ST001158,WH002,P04305,138
ST001159,WH008,P04327,133
ST001160,WH006,P00640,23
ST001161,WH010,P00920,70
ST001162,WH001,P04487,162
ST001163,WH009,P01657,114
ST001164,WH010,P04397,116
ST001165,WH003,P01348,111
ST001166,WH006,P04263,86
ST001167,WH008,P00953,97
ST001168,WH004,P04778,79
ST001169,WH008,P00745,142
ST001170,WH009,P03650,80
ST001171,WH001,P03715,94
ST001172,WH003,P04205,136
ST001173,WH007,P03743,83
ST001174,WH010,P00473,96
ST001175,WH009,P03788,82
ST001176,WH005,P00179,95
ST001177,WH007,P02085,83
ST001178,WH001,P01786,73
ST001179,WH010,P00599,64
ST001180,WH001,P03471,91
ST001181,WH006,P00523,150
ST001182,WH009,P00494,131
ST001183,WH002,P03868,21
ST001184,WH001,P02352,78
ST001185,WH007,P01475,68
ST001186,WH003,P03444,21
ST001187,WH006,P03134,113
ST001188,WH008,P03093,95
ST001189,WH007,P00658,201
ST001190,WH009,P01090,83
ST001191,WH006,P00972,61
ST001192,WH003,P04402,56
ST001193,WH007,P04333,77
ST001194,WH003,P01825,129
ST001195,WH001,P00187,135
ST001196,WH005,P03793,246
ST001197,WH009,P03475,39
ST001198,WH009,P03108,104
ST001199,WH004,P02028,65
ST001200,WH008,P02836,117
ST001201,WH003,P02259,169
ST001202,WH004,P00925,143
ST001203,WH001,P03435,39
ST001204,WH010,P00129,134
ST001205,WH004,P01689,0
ST001206,WH002,P00827,0
ST001207,WH010,P00276,87
ST001208,WH008,P04898,130
ST001209,WH001,P02005,117
ST001210,WH001,P03296,195
ST001211,WH008,P01920,105
ST001212,WH009,P01780,94
ST001213,WH001,P01148,157
ST001214,WH009,P02370,81
ST001215,WH004,P04720,119
ST001216,WH006,P04731,122
ST001217,WH010,P02627,51
ST001218,WH004,P02473,119
ST001219,WH003,P04271,209
ST001220,WH004,P03388,156
ST001221,WH005,P02255,58
ST001222,WH001,P04561,216
ST001223,WH010,P01435,134
ST001224,WH007,P04554,121
ST001225,WH008,P00385,95
ST001226,WH006,P03123,134
ST001227,WH009,P02612,105
ST001228,WH007,P03345,100
ST001229,WH003,P02457,93
ST001230,WH007,P01507,148
ST001231,WH009,P03880,143
ST001232,WH004,P01847,92
ST001233,WH005,P01183,24
ST001234,WH008,P00473,101
ST001235,WH009,P03381,64
ST001236,WH007,P04566,76
ST001237,WH009,P01099,93
ST001238,WH007,P01990,46
ST001239,WH005,P01666,19
ST001240,WH006,P00648,114
ST001241,WH008,P03040,101
ST001242,WH002,P04388,99
ST001243,WH004,P00423,125
ST001244,WH005,P03090,67
ST001245,WH010,P04940,116
ST001246,WH001,P00597,166
ST001247,WH004,P04814,87
ST001248,WH009,P01778,194
ST001249,WH008,P01712,102
ST001250,WH006,P02484,57
ST001251,WH001,P01736,142
ST001252,WH004,P00962,94
ST001253,WH008,P01988,152
ST001254,WH010,P01676,120
ST001255,WH007,P01961,83
ST001256,WH009,P02635,176
ST001257,WH005,P03119,75
ST001258,WH008,P04372,0
ST001259,WH006,P02527,144
ST001260,WH005,P02947,117
ST001261,WH009,P04074,164
ST001262,WH008,P00808,55
ST001263,WH008,P02624,87
ST001264,WH004,P03037,81
ST001265,WH006,P03391,146
ST001266,WH001,P04609,132
ST001267,WH004,P01196,110
ST001268,WH001,P02137,111
ST001269,WH009,P04785,42
ST001270,WH010,P03421,138
ST001271,WH005,P01249,139
ST001272,WH004,P02703,214
ST001273,WH004,P03112,123
ST001274,WH010,P02014,131
ST001275,WH008,P04511,123
ST001276,WH006,P02109,65
ST001277,WH008,P04019,162
ST001278,WH008,P01379,97
ST001279,WH006,P01387,90
ST001280,WH003,P04478,93
ST001281,WH008,P01508,96
ST001282,WH009,P00482,75
ST001283,WH009,P00278,110
ST001284,WH002,P00398,95
ST001285,WH001,P03379,90
ST001286,WH003,P01896,124
ST001287,WH002,P01238,103
ST001288,WH001,P01792,72
ST001289,WH009,P03736,61
ST001290,WH006,P00496,104
ST001291,WH010,P03959,62
ST001292,WH008,P00129,59
ST001293,WH001,P04360,59
ST001294,WH009,P03370,112
ST001295,WH001,P00138,159
ST001296,WH009,P02251,117
ST001297,WH009,P02349,144
ST001298,WH001,P04115,96
ST001299,WH007,P01469,107
ST001300,WH002,P00790,182
ST001301,WH009,P01220,141
ST001302,WH004,P01573,146
ST001303,WH010,P04313,86
ST001304,WH005,P02904,99
ST001305,WH005,P03252,120
ST001306,WH002,P03057,69
ST001307,WH007,P03761,0
ST001308,WH010,P01993,119
ST001309,WH004,P02458,148
ST001310,WH002,P00260,102
ST001311,WH002,P03321,70
ST001312,WH007,P03090,83
ST001313,WH009,P03900,0
ST001314,WH001,P00078,83
ST001315,WH003,P00678,44
ST001316,WH008,P03555,65
ST001317,WH006,P04636,41
ST001318,WH002,P04327,35
ST001319,WH001,P01883,49
ST001320,WH004,P04644,131
ST001321,WH008,P02221,74
ST001322,WH001,P00610,44
ST001323,WH005,P04449,137
ST001324,WH010,P00270,106
ST001325,WH003,P02577,0
ST001326,WH001,P01698,149
ST001327,WH010,P01182,103
ST001328,WH007,P00631,138
ST001329,WH005,P01331,88
ST001330,WH010,P01970,180
ST001331,WH010,P03188,80
ST001332,WH009,P02718,0
ST001333,WH007,P01147,55
ST001334,WH002,P04103,125
ST001335,WH006,P00440,107
ST001336,WH002,P03581,93
ST001337,WH006,P04958,100
ST001338,WH010,P04880,99
ST001339,WH007,P02674,98
ST001340,WH001,P02240,126
ST001341,WH008,P04020,109
ST001342,WH004,P02915,87
ST001343,WH009,P03076,49
ST001344,WH007,P01522,167
ST001345,WH010,P03114,199
ST001346,WH002,P02420,187
ST001347,WH004,P00603,134
ST001348,WH002,P02196,16
ST001349,WH003,P03113,10
ST001350,WH003,P03192,72
ST001351,WH006,P02955,97
ST001352,WH002,P00750,95
ST001353,WH008,P02949,30
ST001354,WH005,P00838,180
ST001355,WH003,P00716,175
ST001356,WH003,P03531,34
ST001357,WH008,P04563,6
ST001358,WH009,P04198,95
ST001359,WH007,P00847,163
ST001360,WH001,P00735,98
ST001361,WH006,P04541,112
ST001362,WH002,P04891,78
ST001363,WH010,P02658,107
ST001364,WH007,P00102,147
ST001365,WH005,P03390,120
ST001366,WH007,P00694,128
ST001367,WH009,P01989,16
ST001368,WH010,P04269,206
ST001369,WH003,P03119,17
ST001370,WH003,P01138,107
ST001371,WH005,P02467,92
ST001372,WH005,P04040,94
ST001373,WH003,P00519,143
ST001374,WH003,P03561,64
ST001375,WH005,P03450,78
ST001376,WH005,P03967,42
ST001377,WH002,P02959,156
ST001378,WH005,P02021,113
ST001379,WH010,P01602,140
ST001380,WH008,P00877,199
ST001381,WH003,P02496,190
ST001382,WH001,P03242,116
ST001383,WH006,P03113,107
ST001384,WH006,P03607,73
ST001385,WH006,P03528,137
ST001386,WH010,P01116,135
ST001387,WH005,P02627,63
ST001388,WH010,P01646,135
ST001389,WH008,P02574,150
ST001390,WH003,P03263,43
ST001391,WH006,P02388,109
ST001392,WH008,P04718,96
ST001393,WH004,P02670,99
ST001394,WH007,P02297,52
ST001395,WH007,P02991,8
ST001396,WH002,P04620,62
ST001397,WH004,P04852,55
ST001398,WH009,P01474,117
ST001399,WH009,P00221,118
ST001400,WH008,P01718,115
ST001401,WH008,P02387,30
ST001402,WH002,P03352,44
ST001403,WH008,P01141,69
ST001404,WH005,P01983,101
ST001405,WH005,P01263,83
ST001406,WH007,P03089,115
ST001407,WH002,P03679,148
ST001408,WH010,P03926,50
ST001409,WH009,P04151,106
ST001410,WH007,P04454,95
ST001411,WH001,P02946,137
ST001412,WH009,P04865,100
ST001413,WH002,P00896,187
ST001414,WH004,P02909,20
ST001415,WH003,P00363,142
ST001416,WH010,P03274,109
ST001417,WH006,P03527,29
ST001418,WH002,P00087,0
ST001419,WH002,P02120,43
ST001420,WH004,P04184,160
ST001421,WH009,P04572,154
ST001422,WH010,P04713,93
ST001423,WH004,P03652,81
ST001424,WH006,P03205,57
ST001425,WH008,P04822,90
ST001426,WH009,P01235,76
ST001427,WH006,P00202,185
ST001428,WH008,P00857,38
ST001429,WH005,P03408,119
ST001430,WH002,P00951,187
ST001431,WH003,P02854,138
ST001432,WH005,P02811,43
ST001433,WH008,P01695,22
ST001434,WH009,P03957,113
ST001435,WH006,P03901,107
ST001436,WH002,P03590,161
ST001437,WH008,P02613,127
ST001438,WH002,P02460,75
ST001439,WH001,P00943,72
ST001440,WH001,P02811,34
ST001441,WH002,P01347,106
ST001442,WH004,P04228,29
ST001443,WH003,P02712,129
ST001444,WH009,P03493,127
ST001445,WH008,P01900,33
ST001446,WH007,P01512,92
ST001447,WH003,P03541,80
ST001448,WH007,P00240,105
ST001449,WH010,P01617,126
ST001450,WH008,P04852,74
ST001451,WH007,P03186,76
ST001452,WH001,P01760,133
ST001453,WH004,P02281,43
ST001454,WH002,P04730,62
ST001455,WH003,P02997,144
ST001456,WH006,P01615,51
ST001457,WH008,P00934,189
ST001458,WH005,P04010,32
ST001459,WH009,P02568,177
ST001460,WH010,P03184,159
ST001461,WH010,P03216,28
ST001462,WH010,P00936,18
ST001463,WH006,P02884,135
ST001464,WH008,P01414,81
ST001465,WH005,P04835,49
ST001466,WH002,P01098,190
ST001467,WH006,P00966,40
ST001468,WH004,P02502,63
ST001469,WH002,P01500,69
ST001470,WH006,P01159,0
ST001471,WH009,P03183,104
ST001472,WH007,P04886,54
ST001473,WH003,P04709,140
ST001474,WH007,P03466,147
ST001475,WH003,P03987,111
ST001476,WH009,P01420,112
ST001477,WH009,P01367,108
ST001478,WH008,P02367,64
ST001479,WH003,P01533,69
ST001480,WH006,P03695,166
ST001481,WH010,P00440,136
ST001482,WH006,P00079,110
ST001483,WH008,P01119,130
ST001484,WH004,P03146,96
ST001485,WH009,P04141,109
ST001486,WH008,P03352,129
ST001487,WH008,P04004,145
ST001488,WH010,P00253,60
ST001489,WH004,P02393,162
ST001490,WH001,P02252,0
ST001491,WH004,P04405,117
ST001492,WH005,P01378,101
ST001493,WH008,P04634,84
ST001494,WH008,P04504,100
ST001495,WH009,P00928,129
ST001496,WH005,P04450,150
ST001497,WH006,P04441,79
ST001498,WH001,P03616,150
ST001499,WH009,P01791,132
ST001500,WH007,P00839,78
ST001501,WH001,P03685,98
ST001502,WH005,P02856,180
ST001503,WH002,P03597,42
ST001504,WH002,P01942,78
ST001505,WH004,P04817,20
ST001506,WH006,P05000,106
ST001507,WH007,P01360,68
ST001508,WH010,P01141,74
ST001509,WH004,P01696,174
ST001510,WH001,P04671,58
ST001511,WH006,P04361,92
ST001512,WH005,P04890,77
ST001513,WH009,P01380,80
ST001514,WH006,P02398,238
ST001515,WH005,P04692,13
ST001516,WH005,P04215,132
ST001517,WH002,P01111,221
ST001518,WH007,P00486,153
ST001519,WH005,P01040,102
ST001520,WH003,P02046,41
ST001521,WH003,P02639,165
ST001522,WH004,P03218,146
ST001523,WH008,P01165,23
ST001524,WH010,P02202,83
ST001525,WH007,P03074,39
ST001526,WH008,P00619,0
ST001527,WH002,P03301,38
ST001528,WH009,P02280,105
ST001529,WH006,P03725,129
ST001530,WH008,P02682,83
ST001531,WH010,P00021,168
ST001532,WH002,P03756,151
ST001533,WH006,P00519,93
ST001534,WH009,P03259,87
ST001535,WH004,P03520,119
ST001536,WH004,P04053,99
ST001537,WH005,P02645,28
ST001538,WH005,P02767,85
ST001539,WH009,P04735,133
ST001540,WH003,P04638,165
ST001541,WH008,P02816,148
ST001542,WH002,P03765,172
ST001543,WH001,P01018,121
ST001544,WH003,P03616,95
ST001545,WH008,P00006,173
ST001546,WH007,P01658,136
ST001547,WH003,P02473,165
ST001548,WH003,P02245,40
ST001549,WH002,P02953,56
ST001550,WH005,P00676,59
ST001551,WH006,P01356,109
ST001552,WH001,P03247,191
ST001553,WH005,P01919,43
ST001554,WH007,P00748,145
ST001555,WH002,P00009,39
ST001556,WH004,P03907,205
ST001557,WH002,P01088,20
ST001558,WH009,P03646,144
ST001559,WH001,P00067,131
ST001560,WH006,P00988,56
ST001561,WH007,P01083,47
ST001562,WH008,P00581,163
ST001563,WH004,P03139,152
ST001564,WH002,P00840,151
ST001565,WH002,P02567,157
ST001566,WH006,P02452,23
ST001567,WH003,P03136,21
ST001568,WH003,P01171,66
ST001569,WH002,P04346,76
ST001570,WH010,P00070,70
ST001571,WH010,P01345,113
ST001572,WH008,P02877,155
ST001573,WH004,P01241,85
ST001574,WH007,P03625,59
ST001575,WH004,P00711,140
ST001576,WH002,P01147,85
ST001577,WH002,P04830,105
ST001578,WH007,P02880,83
ST001579,WH007,P02577,116
ST001580,WH003,P02030,49
ST001581,WH005,P00691,136
ST001582,WH004,P04534,98
ST001583,WH010,P04916,61
ST001584,WH001,P02472,61
ST001585,WH004,P04242,63
ST001586,WH010,P04175,39
ST001587,WH004,P03210,14
ST001588,WH005,P00448,126
ST001589,WH004,P04055,158
ST001590,WH007,P00924,77
ST001591,WH004,P04093,60
ST001592,WH010,P00582,9
ST001593,WH009,P00099,0
ST001594,WH006,P02593,136
ST001595,WH003,P03169,1
ST001596,WH010,P03448,42
ST001597,WH006,P04476,114
ST001598,WH003,P03859,104
ST001599,WH002,P00137,116
ST001600,WH010,P00554,100
ST001601,WH001,P02148,82
ST001602,WH004,P00327,43
ST001603,WH001,P03261,68
ST001604,WH009,P02347,85
ST001605,WH009,P03404,5
ST001606,WH007,P03296,60
ST001607,WH002,P04396,81
ST001608,WH009,P01251,65
ST001609,WH005,P00685,82
ST001610,WH009,P01665,139
ST001611,WH003,P04395,175
ST001612,WH006,P03201,24
ST001613,WH010,P00542,78
ST001614,WH005,P03584,161
ST001615,WH004,P00707,41
ST001616,WH007,P00951,69
ST001617,WH008,P04988,202
ST001618,WH001,P02534,51
ST001619,WH003,P00979,154
ST001620,WH001,P01125,98
ST001621,WH001,P01343,42
ST001622,WH008,P02841,239
ST001623,WH009,P04238,109
ST001624,WH005,P01368,118
ST001625,WH006,P01040,126
ST001626,WH005,P00968,122
ST001627,WH001,P02745,207
ST001628,WH007,P02229,189
ST001629,WH009,P00524,53
ST001630,WH005,P04724,200
ST001631,WH002,P04065,64
ST001632,WH008,P04185,116
ST001633,WH006,P00455,27
ST001634,WH008,P04644,151
ST001635,WH003,P03013,84
ST001636,WH003,P02090,42
ST001637,WH002,P01872,171
ST001638,WH009,P00022,173
ST001639,WH001,P00101,23
ST001640,WH004,P00377,178
ST001641,WH008,P02982,84
ST001642,WH007,P01230,202
ST001643,WH003,P00290,131
ST001644,WH009,P03436,112
ST001645,WH004,P02637,100
ST001646,WH004,P03410,99
ST001647,WH006,P02223,66
ST001648,WH002,P04683,46
ST001649,WH006,P00979,81
ST001650,WH009,P00432,159
ST001651,WH003,P01829,30
ST001652,WH009,P00377,167
ST001653,WH007,P00565,107
ST001654,WH008,P02313,139
ST001655,WH005,P02682,141
ST001656,WH002,P04531,146
ST001657,WH008,P00066,101
ST001658,WH006,P01644,102
ST001659,WH005,P04619,144
ST001660,WH005,P01988,47
ST001661,WH008,P03017,40
ST001662,WH010,P04042,76
ST001663,WH004,P04478,114
ST001664,WH004,P01234,196
ST001665,WH001,P03360,102
ST001666,WH001,P01909,200
ST001667,WH009,P02838,125
ST001668,WH001,P03083,157
ST001669,WH005,P00852,87
ST001670,WH004,P04341,112
ST001671,WH004,P03440,33
ST001672,WH008,P00491,24
ST001673,WH003,P02293,127
ST001674,WH002,P00360,155
ST001675,WH004,P04258,197
ST001676,WH007,P03052,59
ST001677,WH008,P00696,173
ST001678,WH010,P00783,165
ST001679,WH009,P01094,75
ST001680,WH007,P00614,169
ST001681,WH010,P04652,147
ST001682,WH001,P03564,157
ST001683,WH003,P01940,208
ST001684,WH005,P02139,155
ST001685,WH006,P03220,0
ST001686,WH006,P02606,116
ST001687,WH008,P02228,21
ST001688,WH004,P00612,107
ST001689,WH004,P01116,104
ST001690,WH010,P00893,70
ST001691,WH003,P00866,48
ST001692,WH003,P03683,73
ST001693,WH008,P02573,83
ST001694,WH007,P00990,93
ST001695,WH009,P02936,105
ST001696,WH004,P03703,129
ST001697,WH005,P03796,84
ST001698,WH005,P00983,163
ST001699,WH002,P01292,98
ST001700,WH005,P04943,146
ST001701,WH001,P01762,84
ST001702,WH006,P01216,237
ST001703,WH002,P02034,123
ST001704,WH006,P03247,181
ST001705,WH009,P00402,65
ST001706,WH005,P02132,77
ST001707,WH003,P00255,87
ST001708,WH007,P03705,223
ST001709,WH009,P04507,89
ST001710,WH004,P00776,58
ST001711,WH008,P00835,165
ST001712,WH003,P00995,102
ST001713,WH001,P00506,89
ST001714,WH004,P01071,69
ST001715,WH004,P03282,124
ST001716,WH006,P00689,153
ST001717,WH010,P04802,139
ST001718,WH005,P00615,76
ST001719,WH001,P00529,50
ST001720,WH004,P03633,0
ST001721,WH003,P00754,52
ST001722,WH006,P01004,81
ST001723,WH001,P03777,97
ST001724,WH001,P01377,86
ST001725,WH010,P03549,240
ST001726,WH007,P04065,124
ST001727,WH001,P03136,38
ST001728,WH007,P01416,132
ST001729,WH006,P01759,119
ST001730,WH003,P02253,47
ST001731,WH005,P03654,114
ST001732,WH003,P00284,126
ST001733,WH005,P04087,11
ST001734,WH007,P04512,132
ST001735,WH008,P00500,170
ST001736,WH002,P02292,194
ST001737,WH007,P01125,38
ST001738,WH007,P01634,92
ST001739,WH009,P02042,97
ST001740,WH009,P00160,133
ST001741,WH007,P02942,91
ST001742,WH008,P04461,64
ST001743,WH008,P02819,110
ST001744,WH010,P04116,83
ST001745,WH006,P03182,128
ST001746,WH005,P01474,59
ST001747,WH001,P02613,48
ST001748,WH010,P01795,165
ST001749,WH001,P02302,213
ST001750,WH001,P03865,191
ST001751,WH009,P02929,96
ST001752,WH010,P01907,152
ST001753,WH003,P00821,65
ST001754,WH004,P01976,125
ST001755,WH005,P04372,70
ST001756,WH001,P01798,162
ST001757,WH010,P03182,156
ST001758,WH006,P01424,203
ST001759,WH003,P01938,88
ST001760,WH010,P02606,178
ST001761,WH006,P04847,125
ST001762,WH001,P02881,103
ST001763,WH010,P04618,116
ST001764,WH003,P04613,184
ST001765,WH004,P04033,93
ST001766,WH009,P02532,95
