product_id,product_name,category_id,supplier_id,reorder_point,safety_stock
P00617,Full 616,CA031,SUP187,42,10
P00618,Exist 617,CA019,SUP076,15,16
P00619,Shoulder 618,CA047,SUP177,47,8
P00620,Keep 619,CA016,SUP059,24,2
P00621,Point 620,CA005,SUP031,24,2
P00622,Race 621,CA035,SUP093,25,6
P00623,Behind 622,CA012,SUP069,22,10
P00624,Cup 623,CA025,SUP190,14,13
P00625,Letter 624,CA021,SUP052,38,7
P00626,Development 625,CA036,SUP089,30,14
P00627,White 626,CA023,SUP127,34,9
P00628,Than 627,CA016,SUP169,13,16
P00629,Investment 628,CA039,SUP031,35,7
P00630,Sit 629,CA045,SUP084,46,7
P00631,Memory 630,CA042,SUP127,8,5
P00632,Song 631,CA039,SUP150,10,12
P00633,Name 632,CA014,SUP132,18,19
P00634,Trip 633,CA031,SUP013,8,4
P00635,Hour 634,CA005,SUP045,30,4
P00636,Tend 635,CA035,SUP127,43,13
P00637,Arrive 636,CA023,SUP170,21,7
P00638,Myself 637,CA029,SUP114,23,7
P00639,Strong 638,CA043,SUP177,10,9
P00640,Cold 639,CA011,SUP020,33,16
P00641,Attorney 640,CA018,SUP081,15,19
P00642,Foreign 641,CA047,SUP182,20,17
P00643,Security 642,CA012,SUP164,34,7
P00644,Move 643,CA009,SUP129,29,18
P00645,International 644,CA010,SUP143,44,10
P00646,Central 645,CA044,SUP017,15,19
P00647,Statement 646,CA017,SUP152,11,6
P00648,Today 647,CA038,SUP058,30,7
P00649,Need 648,CA007,SUP072,26,13
P00650,Until 649,CA046,SUP109,29,12
P00651,Outside 650,CA013,SUP023,23,17
P00652,Air 651,CA040,SUP174,35,18
P00653,Consumer 652,CA042,SUP072,30,10
P00654,Data 653,CA009,SUP008,46,2
P00655,Type 654,CA050,SUP059,45,4
P00656,There 655,CA027,SUP111,40,10
P00657,Deep 656,CA002,SUP187,27,14
P00658,Third 657,CA005,SUP013,17,15
P00659,Article 658,CA029,SUP167,29,8
P00660,Enjoy 659,CA037,SUP156,6,5
P00661,Alone 660,CA038,SUP189,6,13
P00662,Loss 661,CA019,SUP016,20,15
P00663,Apply 662,CA008,SUP119,13,3
P00664,Why 663,CA048,SUP002,32,2
P00665,Herself 664,CA045,SUP145,17,19
P00666,Sea 665,CA001,SUP030,39,9
P00667,Decide 666,CA022,SUP103,45,4
P00668,Eye 667,CA017,SUP013,17,7
P00669,Home 668,CA007,SUP096,35,14
P00670,Than 669,CA025,SUP094,25,10
P00671,Majority 670,CA045,SUP082,36,10
P00672,Mouth 671,CA004,SUP013,38,10
P00673,Industry 672,CA036,SUP171,12,16
P00674,Prove 673,CA006,SUP094,45,14
P00675,Wind 674,CA031,SUP149,6,17
P00676,Candidate 675,CA019,SUP112,42,3
P00677,Responsibility 676,CA044,SUP055,36,15
P00678,Allow 677,CA039,SUP081,44,7
P00679,Effort 678,CA027,SUP168,32,3
P00680,Hotel 679,CA010,SUP116,41,9
P00681,Middle 680,CA026,SUP143,45,5
P00682,Phone 681,CA019,SUP180,5,15
P00683,Like 682,CA039,SUP108,45,12
P00684,Cost 683,CA003,SUP053,14,15
P00685,Truth 684,CA045,SUP128,8,13
P00686,Matter 685,CA013,SUP180,39,17
P00687,Peace 686,CA050,SUP158,14,7
P00688,Ok 687,CA028,SUP161,15,2
P00689,Hard 688,CA020,SUP057,18,13
P00690,Guy 689,CA028,SUP052,42,8
P00691,Common 690,CA008,SUP137,16,9
P00692,Third 691,CA041,SUP182,49,10
P00693,Wall 692,CA039,SUP111,21,3
P00694,Evening 693,CA001,SUP001,20,18
P00695,Smile 694,CA003,SUP044,39,14
P00696,Then 695,CA013,SUP075,6,6
P00697,Risk 696,CA028,SUP098,15,11
P00698,Believe 697,CA049,SUP009,45,13
P00699,Feel 698,CA025,SUP032,7,18
P00700,Ahead 699,CA033,SUP015,33,7
P00701,Imagine 700,CA038,SUP140,22,4
P00702,Appear 701,CA006,SUP185,24,16
P00703,Commercial 702,CA044,SUP136,18,8
P00704,Too 703,CA045,SUP072,38,7
P00705,Owner 704,CA032,SUP155,35,5
P00706,State 705,CA045,SUP190,44,6
P00707,Difficult 706,CA047,SUP012,46,4
P00708,Tough 707,CA021,SUP065,22,10
P00709,Do 708,CA016,SUP107,34,7
P00710,Radio 709,CA021,SUP042,29,14
P00711,Down 710,CA011,SUP190,23,5
P00712,Research 711,CA037,SUP115,12,3
P00713,Design 712,CA036,SUP139,32,5
P00714,Exist 713,CA035,SUP103,12,9
P00715,Reach 714,CA019,SUP171,35,14
P00716,It 715,CA020,SUP095,7,11
P00717,Must 716,CA018,SUP017,7,19
P00718,Again 717,CA047,SUP160,48,10
P00719,Treatment 718,CA041,SUP085,26,2
P00720,Statement 719,CA049,SUP168,21,14
P00721,Speak 720,CA014,SUP151,40,19
P00722,Rest 721,CA015,SUP056,21,16
P00723,Act 722,CA031,SUP134,18,3
P00724,Matter 723,CA001,SUP086,13,12
P00725,Which 724,CA003,SUP178,34,15
P00726,Cause 725,CA016,SUP102,25,16
P00727,Radio 726,CA023,SUP165,16,15
P00728,Consumer 727,CA011,SUP192,41,17
P00729,Plant 728,CA012,SUP054,36,16
P00730,Suddenly 729,CA010,SUP200,15,10
P00731,Across 730,CA032,SUP177,24,6
P00732,Door 731,CA016,SUP115,39,6
P00733,Entire 732,CA008,SUP139,15,12
P00734,Political 733,CA038,SUP088,12,5
P00735,Support 734,CA012,SUP049,8,19
P00736,Yes 735,CA024,SUP149,31,4
P00737,Focus 736,CA028,SUP115,48,5
P00738,Seem 737,CA008,SUP194,44,15
P00739,Security 738,CA028,SUP063,42,8
P00740,Question 739,CA036,SUP104,34,9
P00741,Face 740,CA026,SUP083,48,17
P00742,Land 741,CA008,SUP103,31,16
P00743,Want 742,CA050,SUP156,25,8
P00744,However 743,CA028,SUP017,24,18
P00745,Together 744,CA028,SUP006,8,13
P00746,Happy 745,CA037,SUP147,15,19
P00747,Machine 746,CA041,SUP184,17,15
P00748,Entire 747,CA036,SUP028,13,16
P00749,Discover 748,CA027,SUP194,8,16
P00750,Man 749,CA017,SUP038,16,6
P00751,Five 750,CA009,SUP119,13,17
P00752,Research 751,CA033,SUP037,17,6
P00753,Near 752,CA020,SUP115,30,3
P00754,Thank 753,CA013,SUP068,42,10
P00755,Price 754,CA028,SUP177,46,10
P00756,Industry 755,CA048,SUP043,17,5
P00757,Pattern 756,CA029,SUP164,43,16
P00758,Blue 757,CA013,SUP058,32,12
P00759,Account 758,CA046,SUP013,23,2
P00760,Much 759,CA035,SUP052,28,19
P00761,Recognize 760,CA006,SUP058,23,2
P00762,Threat 761,CA018,SUP032,17,9
P00763,Those 762,CA005,SUP105,17,17
P00764,House 763,CA047,SUP188,32,19
P00765,Option 764,CA025,SUP083,6,10
P00766,Radio 765,CA002,SUP186,14,13
P00767,Phone 766,CA010,SUP099,26,19
P00768,Politics 767,CA030,SUP104,17,6
P00769,Fear 768,CA050,SUP184,13,3
P00770,Fire 769,CA045,SUP028,37,8
P00771,Return 770,CA005,SUP129,18,11
P00772,Box 771,CA033,SUP170,24,16
P00773,Meet 772,CA001,SUP048,19,8
P00774,Attack 773,CA018,SUP040,36,6
P00775,Great 774,CA032,SUP097,37,16
P00776,Factor 775,CA047,SUP191,21,16
P00777,Push 776,CA049,SUP200,28,11
P00778,Garden 777,CA011,SUP114,34,15
P00779,Training 778,CA021,SUP132,17,11
P00780,Factor 779,CA026,SUP166,20,18
P00781,Every 780,CA025,SUP155,6,15
P00782,Reality 781,CA022,SUP137,21,3
P00783,Seek 782,CA027,SUP111,36,17
P00784,Wait 783,CA049,SUP144,47,14
P00785,Reach 784,CA013,SUP184,12,10
P00786,Fire 785,CA033,SUP076,7,8
P00787,Cup 786,CA034,SUP031,16,17
P00788,Citizen 787,CA041,SUP119,24,11
P00789,Nation 788,CA035,SUP142,20,10
P00790,Southern 789,CA001,SUP025,18,8
P00791,Effect 790,CA021,SUP034,20,17
P00792,We 791,CA048,SUP067,47,10
P00793,Art 792,CA006,SUP152,37,18
P00794,Support 793,CA028,SUP118,34,8
P00795,Tough 794,CA017,SUP073,16,12
P00796,Suffer 795,CA005,SUP026,19,9
P00797,Take 796,CA031,SUP148,22,8
P00798,Plan 797,CA005,SUP192,32,13
P00799,International 798,CA038,SUP104,27,8
P00800,Recent 799,CA003,SUP010,18,9
P00801,Front 800,CA023,SUP067,34,8
P00802,Responsibility 801,CA037,SUP152,37,7
P00803,Challenge 802,CA037,SUP005,49,10
P00804,Set 803,CA010,SUP195,19,14
P00805,Agree 804,CA010,SUP186,11,8
P00806,Reality 805,CA019,SUP027,19,9
P00807,Modern 806,CA017,SUP113,46,18
P00808,Find 807,CA021,SUP015,42,18
P00809,Event 808,CA014,SUP163,48,17
P00810,What 809,CA009,SUP105,15,3
P00811,Kid 810,CA046,SUP181,33,9
P00812,Interview 811,CA001,SUP044,35,18
P00813,Important 812,CA045,SUP026,29,14
P00814,Since 813,CA013,SUP175,28,19
P00815,Also 814,CA004,SUP162,23,11
P00816,Past 815,CA001,SUP095,6,3
P00817,Section 816,CA049,SUP178,26,3
P00818,Owner 817,CA040,SUP084,24,15
P00819,Team 818,CA032,SUP140,37,17
P00820,Customer 819,CA034,SUP132,12,8
P00821,Gun 820,CA028,SUP087,29,13
P00822,She 821,CA031,SUP176,13,15
P00823,Sell 822,CA008,SUP183,38,5
P00824,Doctor 823,CA039,SUP112,27,5
P00825,Rich 824,CA026,SUP129,9,19
P00826,Nor 825,CA034,SUP089,29,4
P00827,Pull 826,CA003,SUP066,12,2
P00828,Still 827,CA050,SUP158,20,18
P00829,Maybe 828,CA012,SUP131,49,8
P00830,What 829,CA001,SUP122,19,17
P00831,Yeah 830,CA044,SUP149,5,6
P00832,Remain 831,CA005,SUP084,26,8
P00833,Her 832,CA030,SUP177,7,15
P00834,Movement 833,CA030,SUP116,42,3
P00835,First 834,CA017,SUP190,18,4
P00836,Through 835,CA048,SUP116,40,18
P00837,Conference 836,CA047,SUP038,22,17
P00838,Though 837,CA023,SUP143,45,9
P00839,Really 838,CA015,SUP110,22,19
P00840,Under 839,CA037,SUP180,7,16
P00841,Open 840,CA021,SUP046,14,8
P00842,Course 841,CA014,SUP025,43,10
P00843,Finally 842,CA002,SUP021,5,7
P00844,Bill 843,CA011,SUP121,31,19
P00845,Market 844,CA039,SUP122,31,19
P00846,Career 845,CA038,SUP133,15,15
P00847,Sit 846,CA034,SUP070,9,15
P00848,Evening 847,CA038,SUP113,11,15
P00849,Share 848,CA050,SUP107,23,5
P00850,System 849,CA034,SUP112,33,5
P00851,Operation 850,CA018,SUP108,19,16
P00852,Source 851,CA030,SUP047,39,16
P00853,While 852,CA015,SUP196,41,19
P00854,Cover 853,CA027,SUP091,16,15
P00855,Your 854,CA034,SUP018,34,2
P00856,Response 855,CA038,SUP149,24,11
P00857,We 856,CA033,SUP104,41,11
P00858,Government 857,CA024,SUP151,7,11
P00859,Real 858,CA015,SUP192,13,3
P00860,Behind 859,CA030,SUP195,45,9
P00861,Doctor 860,CA042,SUP040,43,2
P00862,Hear 861,CA017,SUP138,30,2
P00863,Dog 862,CA005,SUP089,6,5
P00864,Size 863,CA029,SUP180,27,8
P00865,Try 864,CA004,SUP200,27,10
P00866,Food 865,CA010,SUP061,25,17
P00867,Kitchen 866,CA017,SUP192,20,6
P00868,Story 867,CA010,SUP005,13,3
P00869,Very 868,CA017,SUP122,17,12
P00870,Glass 869,CA020,SUP181,32,19
P00871,Hot 870,CA024,SUP055,31,14
P00872,Ever 871,CA005,SUP037,21,12
P00873,Pay 872,CA034,SUP056,42,18
P00874,Financial 873,CA006,SUP187,40,6
P00875,Major 874,CA002,SUP102,5,14
P00876,Today 875,CA013,SUP093,22,2
P00877,Buy 876,CA043,SUP197,13,11
P00878,Many 877,CA043,SUP073,17,9
P00879,Argue 878,CA048,SUP059,44,9
P00880,Trial 879,CA011,SUP002,49,7
P00881,Protect 880,CA047,SUP193,19,13
P00882,Past 881,CA023,SUP104,47,8
P00883,Partner 882,CA016,SUP188,48,17
P00884,Yet 883,CA031,SUP051,8,10
P00885,Pressure 884,CA011,SUP030,37,11
P00886,Avoid 885,CA016,SUP011,28,11
P00887,Marriage 886,CA008,SUP108,40,11
P00888,Visit 887,CA004,SUP076,45,17
P00889,Day 888,CA040,SUP167,14,2
P00890,Month 889,CA004,SUP090,40,18
P00891,Call 890,CA025,SUP123,24,15
P00892,Trip 891,CA003,SUP200,45,18
P00893,Responsibility 892,CA032,SUP191,49,15
P00894,I 893,CA003,SUP192,48,9
P00895,Next 894,CA027,SUP189,15,10
P00896,Fire 895,CA029,SUP125,16,9
P00897,Job 896,CA032,SUP182,22,14
P00898,Arm 897,CA050,SUP122,34,18
P00899,Truth 898,CA019,SUP094,48,8
P00900,Too 899,CA021,SUP103,41,18
P00901,City 900,CA005,SUP186,24,2
P00902,Certain 901,CA018,SUP184,29,6
P00903,Deep 902,CA028,SUP162,16,7
P00904,Guess 903,CA042,SUP031,25,3
P00905,It 904,CA022,SUP052,29,17
P00906,Over 905,CA021,SUP089,15,6
P00907,Walk 906,CA006,SUP076,13,6
P00908,What 907,CA001,SUP129,29,13
P00909,Lot 908,CA005,SUP183,39,4
P00910,Character 909,CA041,SUP022,36,17
P00911,Four 910,CA012,SUP040,18,7
P00912,Travel 911,CA026,SUP101,5,16
P00913,Senior 912,CA046,SUP111,21,16
P00914,Couple 913,CA034,SUP129,29,17
P00915,Start 914,CA049,SUP065,12,14
P00916,Be 915,CA014,SUP191,9,13
P00917,Method 916,CA026,SUP182,9,11
P00918,Go 917,CA045,SUP170,45,15
P00919,Program 918,CA027,SUP149,39,3
P00920,Cost 919,CA009,SUP079,23,4
P00921,Form 920,CA026,SUP022,27,10
P00922,Protect 921,CA047,SUP166,13,12
P00923,Article 922,CA022,SUP099,34,12
P00924,Above 923,CA047,SUP008,20,11
P00925,Live 924,CA030,SUP190,37,15
P00926,Eye 925,CA043,SUP175,6,10
P00927,Determine 926,CA048,SUP017,18,11
P00928,Sort 927,CA017,SUP017,5,10
P00929,Staff 928,CA026,SUP090,30,6
P00930,Concern 929,CA036,SUP141,29,9
P00931,Part 930,CA001,SUP145,20,12
P00932,South 931,CA008,SUP166,19,2
P00933,Cold 932,CA049,SUP081,30,11
P00934,Might 933,CA035,SUP078,48,2
P00935,Stock 934,CA015,SUP173,20,8
P00936,Source 935,CA047,SUP006,18,15
P00937,State 936,CA022,SUP163,33,6
P00938,Behavior 937,CA014,SUP110,28,18
P00939,Carry 938,CA026,SUP014,19,7
P00940,Possible 939,CA028,SUP072,23,17
P00941,Leader 940,CA023,SUP189,12,12
P00942,Property 941,CA014,SUP143,38,11
P00943,Laugh 942,CA024,SUP054,6,16
P00944,International 943,CA002,SUP027,31,8
P00945,Laugh 944,CA045,SUP013,14,3
P00946,Me 945,CA026,SUP159,39,13
P00947,Identify 946,CA014,SUP163,27,13
P00948,Above 947,CA007,SUP060,12,17
P00949,Always 948,CA003,SUP006,32,7
P00950,None 949,CA047,SUP197,27,4
P00951,Decision 950,CA023,SUP058,8,3
P00952,Side 951,CA046,SUP049,18,6
P00953,Hour 952,CA043,SUP151,46,12
P00954,Address 953,CA047,SUP162,33,4
P00955,Wait 954,CA045,SUP026,5,4
P00956,Fund 955,CA018,SUP047,8,6
P00957,Sometimes 956,CA038,SUP005,36,12
P00958,These 957,CA035,SUP020,37,4
P00959,Nice 958,CA015,SUP134,30,14
P00960,Cut 959,CA025,SUP198,21,9
P00961,Affect 960,CA037,SUP059,43,11
P00962,Require 961,CA028,SUP192,27,3
P00963,Above 962,CA010,SUP146,36,5
P00964,Produce 963,CA039,SUP132,19,19
P00965,Similar 964,CA017,SUP017,17,5
P00966,Energy 965,CA039,SUP014,6,10
P00967,Draw 966,CA022,SUP013,23,17
P00968,Rule 967,CA026,SUP135,28,7
P00969,Understand 968,CA044,SUP128,49,5
P00970,Guy 969,CA025,SUP044,28,10
P00971,Forget 970,CA017,SUP119,15,14
P00972,Carry 971,CA013,SUP143,26,10
P00973,Board 972,CA020,SUP019,19,7
P00974,Identify 973,CA025,SUP063,14,15
P00975,Most 974,CA004,SUP163,45,16
P00976,Per 975,CA010,SUP081,31,4
P00977,Follow 976,CA003,SUP163,13,6
P00978,Computer 977,CA041,SUP147,32,19
P00979,Attention 978,CA045,SUP148,5,15
P00980,Than 979,CA018,SUP100,21,17
P00981,Answer 980,CA047,SUP163,35,15
P00982,Fire 981,CA036,SUP160,48,10
P00983,Fill 982,CA047,SUP122,14,16
P00984,Lose 983,CA022,SUP176,41,8
P00985,Should 984,CA034,SUP044,33,15
P00986,Nature 985,CA047,SUP104,22,7
P00987,Pick 986,CA008,SUP152,42,16
P00988,Need 987,CA040,SUP061,43,9
P00989,Green 988,CA049,SUP125,10,3
P00990,Leader 989,CA044,SUP145,44,9
P00991,View 990,CA019,SUP071,16,2
P00992,Right 991,CA042,SUP107,18,18
P00993,Center 992,CA041,SUP050,48,6
P00994,Guess 993,CA037,SUP065,14,17
P00995,Week 994,CA006,SUP099,24,8
P00996,Might 995,CA026,SUP032,19,8
P00997,Her 996,CA034,SUP164,35,19
P00998,Social 997,CA045,SUP141,11,19
P00999,Cup 998,CA006,SUP198,45,3
P01000,Community 999,CA037,SUP058,14,16
P01001,Yourself 1000,CA033,SUP128,14,15
P01002,What 1001,CA022,SUP142,43,19
P01003,Why 1002,CA021,SUP165,32,10
P01004,Task 1003,CA006,SUP112,34,15
P01005,International 1004,CA006,SUP068,41,6
P01006,After 1005,CA048,SUP040,7,12
P01007,Drive 1006,CA004,SUP187,47,9
P01008,Door 1007,CA030,SUP144,19,6
P01009,Short 1008,CA011,SUP190,25,12
P01010,Catch 1009,CA030,SUP132,41,6
P01011,Development 1010,CA031,SUP173,16,18
P01012,Similar 1011,CA024,SUP090,8,5
P01013,Age 1012,CA009,SUP028,13,16
P01014,Perform 1013,CA003,SUP096,43,3
P01015,Mother 1014,CA031,SUP194,46,18
P01016,Condition 1015,CA040,SUP031,32,13
P01017,Candidate 1016,CA037,SUP003,27,18
P01018,Hit 1017,CA036,SUP136,49,11
P01019,Seek 1018,CA024,SUP024,44,19
P01020,Rather 1019,CA031,SUP015,48,19
P01021,Structure 1020,CA006,SUP171,26,14
P01022,Always 1021,CA002,SUP159,28,15
P01023,How 1022,CA020,SUP045,30,17
P01024,Under 1023,CA028,SUP194,34,19
P01025,Push 1024,CA011,SUP008,37,19
P01026,Especially 1025,CA004,SUP071,20,17
P01027,Spend 1026,CA015,SUP108,26,18
P01028,Nor 1027,CA006,SUP115,47,8
P01029,Price 1028,CA049,SUP103,22,13
P01030,Anything 1029,CA030,SUP125,11,3
P01031,Phone 1030,CA038,SUP057,30,11
P01032,Anything 1031,CA002,SUP030,12,6
P01033,Recently 1032,CA015,SUP146,10,4
P01034,Box 1033,CA011,SUP114,34,14
P01035,Ready 1034,CA008,SUP197,43,13
P01036,Think 1035,CA026,SUP117,27,4
P01037,Again 1036,CA045,SUP167,36,7
P01038,Anything 1037,CA044,SUP060,26,15
P01039,Road 1038,CA005,SUP098,46,5
P01040,Business 1039,CA006,SUP171,47,14
P01041,Keep 1040,CA026,SUP126,49,19
P01042,Life 1041,CA004,SUP173,13,4
P01043,Husband 1042,CA019,SUP151,35,7
P01044,Candidate 1043,CA020,SUP197,11,17
P01045,Officer 1044,CA033,SUP094,13,4
P01046,Entire 1045,CA020,SUP134,17,13
P01047,Matter 1046,CA049,SUP184,7,5
P01048,Science 1047,CA012,SUP122,39,2
P01049,Claim 1048,CA047,SUP108,37,3
P01050,Describe 1049,CA001,SUP004,25,14
P01051,Run 1050,CA026,SUP093,35,14
P01052,Rich 1051,CA014,SUP151,38,3
P01053,Professor 1052,CA038,SUP006,36,17
P01054,Act 1053,CA037,SUP032,39,13
P01055,Fish 1054,CA011,SUP106,19,2
P01056,Kitchen 1055,CA036,SUP146,36,10
P01057,Recently 1056,CA013,SUP015,10,18
P01058,Blood 1057,CA043,SUP168,49,11
P01059,Recognize 1058,CA003,SUP122,25,19
P01060,Nature 1059,CA033,SUP096,37,8
P01061,Expect 1060,CA006,SUP006,36,16
P01062,Prevent 1061,CA050,SUP112,23,10
P01063,Police 1062,CA010,SUP120,37,11
P01064,School 1063,CA005,SUP123,32,5
P01065,Certain 1064,CA023,SUP191,35,7
P01066,Kid 1065,CA010,SUP067,25,5
P01067,Then 1066,CA044,SUP106,38,6
P01068,Way 1067,CA002,SUP139,19,10
P01069,Book 1068,CA013,SUP043,18,13
P01070,Much 1069,CA040,SUP145,23,9
P01071,Serve 1070,CA002,SUP096,47,6
P01072,Prepare 1071,CA020,SUP132,19,12
P01073,Buy 1072,CA001,SUP191,10,12
P01074,Fear 1073,CA037,SUP196,13,14
P01075,Build 1074,CA009,SUP081,41,15
P01076,Still 1075,CA017,SUP041,24,9
P01077,Born 1076,CA009,SUP133,38,19
P01078,Modern 1077,CA011,SUP160,42,13
P01079,Decide 1078,CA015,SUP198,30,13
P01080,Politics 1079,CA024,SUP035,22,19
P01081,Decision 1080,CA038,SUP022,32,11
P01082,Star 1081,CA035,SUP193,13,8
P01083,Everyone 1082,CA030,SUP150,36,19
P01084,Theory 1083,CA031,SUP112,10,13
P01085,Necessary 1084,CA049,SUP011,18,15
P01086,Defense 1085,CA005,SUP003,32,16
P01087,Help 1086,CA044,SUP137,28,17
P01088,Score 1087,CA050,SUP060,17,3
P01089,It 1088,CA014,SUP076,47,19
P01090,Find 1089,CA011,SUP087,16,13
P01091,College 1090,CA009,SUP014,23,17
P01092,Among 1091,CA034,SUP018,25,14
P01093,Official 1092,CA012,SUP113,31,18
P01094,Model 1093,CA035,SUP073,23,19
P01095,Whether 1094,CA035,SUP023,28,4
P01096,Despite 1095,CA001,SUP083,30,11
P01097,Rise 1096,CA040,SUP125,49,2
P01098,Worker 1097,CA022,SUP175,32,7
P01099,Medical 1098,CA029,SUP069,22,4
P01100,Give 1099,CA008,SUP047,48,5
P01101,Easy 1100,CA011,SUP116,40,4
P01102,Able 1101,CA041,SUP030,46,9
P01103,Add 1102,CA037,SUP025,33,9
P01104,Remain 1103,CA014,SUP156,21,8
P01105,Behind 1104,CA030,SUP112,8,3
P01106,What 1105,CA035,SUP025,48,7
P01107,Bring 1106,CA021,SUP074,49,17
P01108,Thing 1107,CA037,SUP058,33,11
P01109,Painting 1108,CA005,SUP094,8,5
P01110,Relationship 1109,CA019,SUP119,14,14
P01111,Minute 1110,CA014,SUP127,29,11
P01112,Church 1111,CA026,SUP169,35,15
P01113,Believe 1112,CA004,SUP025,7,10
P01114,State 1113,CA025,SUP078,6,12
P01115,Much 1114,CA045,SUP099,29,19
P01116,Bad 1115,CA042,SUP116,10,12
P01117,Several 1116,CA025,SUP048,30,18
P01118,Several 1117,CA018,SUP010,12,3
P01119,Blood 1118,CA040,SUP099,39,4
P01120,West 1119,CA008,SUP011,31,12
P01121,Establish 1120,CA039,SUP085,29,19
P01122,Quickly 1121,CA040,SUP149,22,4
P01123,During 1122,CA014,SUP173,5,16
P01124,Loss 1123,CA032,SUP135,43,12
P01125,Fine 1124,CA038,SUP192,7,12
P01126,Everything 1125,CA033,SUP126,8,12
P01127,Majority 1126,CA023,SUP064,45,2
P01128,Apply 1127,CA015,SUP002,41,6
P01129,Black 1128,CA033,SUP076,19,11
P01130,Tax 1129,CA025,SUP121,12,11
P01131,Contain 1130,CA017,SUP042,42,15
P01132,Two 1131,CA033,SUP054,23,3
P01133,Among 1132,CA047,SUP075,30,5
P01134,Together 1133,CA002,SUP016,43,3
P01135,Fill 1134,CA014,SUP018,14,19
P01136,Here 1135,CA040,SUP187,42,14
P01137,Suddenly 1136,CA040,SUP090,18,6
P01138,Research 1137,CA039,SUP144,45,3
P01139,Form 1138,CA006,SUP006,23,12
P01140,Last 1139,CA006,SUP185,34,19
P01141,Single 1140,CA003,SUP108,9,7
P01142,Business 1141,CA007,SUP175,35,11
P01143,Beyond 1142,CA008,SUP048,11,18
P01144,Today 1143,CA042,SUP042,23,12
P01145,Son 1144,CA015,SUP076,35,18
P01146,Voice 1145,CA047,SUP188,43,5
P01147,Answer 1146,CA029,SUP077,28,15
P01148,Act 1147,CA033,SUP132,38,5
P01149,Together 1148,CA030,SUP130,27,15
P01150,Certainly 1149,CA039,SUP059,49,5
P01151,Record 1150,CA027,SUP155,44,7
P01152,Radio 1151,CA036,SUP027,10,10
P01153,Conference 1152,CA029,SUP079,42,13
P01154,Get 1153,CA038,SUP072,45,9
P01155,Help 1154,CA033,SUP007,40,5
P01156,Wall 1155,CA037,SUP191,31,6
P01157,Left 1156,CA027,SUP111,15,7
P01158,Pretty 1157,CA033,SUP119,9,6
P01159,Executive 1158,CA004,SUP174,21,9
P01160,Unit 1159,CA022,SUP063,11,10
P01161,Significant 1160,CA002,SUP124,31,16
P01162,Better 1161,CA010,SUP012,19,5
P01163,Hotel 1162,CA005,SUP141,17,10
P01164,Teacher 1163,CA010,SUP043,15,8
P01165,Guess 1164,CA033,SUP017,49,9
P01166,Cover 1165,CA038,SUP063,30,16
P01167,Build 1166,CA013,SUP120,26,16
P01168,Institution 1167,CA031,SUP036,32,6
P01169,Instead 1168,CA047,SUP008,28,8
P01170,Loss 1169,CA036,SUP069,33,7
P01171,Expert 1170,CA045,SUP090,13,18
P01172,Thing 1171,CA024,SUP036,46,11
P01173,Image 1172,CA015,SUP028,8,12
P01174,Road 1173,CA029,SUP118,22,16
P01175,Today 1174,CA008,SUP093,47,11
P01176,Mean 1175,CA005,SUP175,20,12
P01177,Such 1176,CA029,SUP076,37,4
P01178,Know 1177,CA047,SUP101,33,4
P01179,Range 1178,CA004,SUP158,43,19
P01180,Various 1179,CA012,SUP151,14,12
P01181,Subject 1180,CA045,SUP144,13,19
P01182,Compare 1181,CA002,SUP014,35,16
P01183,Budget 1182,CA027,SUP071,32,8
P01184,Cause 1183,CA031,SUP180,7,11
P01185,Safe 1184,CA036,SUP124,18,11
P01186,She 1185,CA036,SUP125,29,14
P01187,Artist 1186,CA026,SUP037,19,16
P01188,Yes 1187,CA043,SUP029,6,19
P01189,Three 1188,CA027,SUP195,28,5
P01190,Collection 1189,CA005,SUP143,18,18
P01191,Body 1190,CA020,SUP175,11,4
P01192,Keep 1191,CA011,SUP174,40,3
P01193,Which 1192,CA010,SUP180,28,5
P01194,Performance 1193,CA040,SUP019,31,2
P01195,Meeting 1194,CA038,SUP106,41,16
P01196,Suffer 1195,CA006,SUP021,42,2
P01197,Outside 1196,CA008,SUP064,34,7
P01198,Resource 1197,CA023,SUP165,31,8
P01199,Left 1198,CA047,SUP027,43,13
P01200,Course 1199,CA026,SUP055,19,2
P01201,Popular 1200,CA046,SUP029,30,8
P01202,Hundred 1201,CA043,SUP148,5,14
P01203,Start 1202,CA012,SUP025,8,13
P01204,Her 1203,CA026,SUP070,33,13
P01205,Population 1204,CA013,SUP063,5,14
P01206,Air 1205,CA040,SUP164,47,15
P01207,Travel 1206,CA018,SUP130,26,13
P01208,Return 1207,CA025,SUP150,15,13
P01209,Up 1208,CA033,SUP016,14,7
P01210,This 1209,CA047,SUP146,21,11
P01211,Short 1210,CA040,SUP197,40,10
P01212,Wait 1211,CA043,SUP182,30,3
P01213,Case 1212,CA012,SUP100,25,8
P01214,Meeting 1213,CA044,SUP030,17,10
P01215,Wife 1214,CA036,SUP045,13,13
P01216,Method 1215,CA048,SUP019,15,6
P01217,Budget 1216,CA004,SUP034,15,2
P01218,Very 1217,CA005,SUP141,10,16
P01219,Its 1218,CA037,SUP171,5,9
P01220,Let 1219,CA008,SUP062,10,2
P01221,Any 1220,CA042,SUP118,17,19
P01222,At 1221,CA049,SUP100,26,14
P01223,Every 1222,CA028,SUP022,35,2
P01224,Real 1223,CA031,SUP180,26,6
